,EQ_ID,Lon,Lat,Depth,Mag
538,000286_2,-73.77664,-39.90145,30.4,7.2
539,000287,-72.85227,-34.82867,17.6,7.7
540,000287_2,-71.38018,-25.25829,11.09,7.2
541,000288,-71.51967,-32.61636,37.39,7.7
542,000288_2,-70.4929,-25.67439,38.73,7.1
543,000289,-74.39671,-39.84841,14.97,7.7
544,000289_2,-73.15941,-39.63618,52.64,7.0
545,000290,-73.28576,-37.18114,30.16,7.8
546,000290_2,-74.34584,-42.70451,23.66,7.4
547,000291,-73.89332,-40.35901,27.56,7.5
548,000292,-69.73932,-22.44823,53.52,7.9
549,000292_2,-73.41284,-41.81899,50.41,7.0
550,000293,-70.65385,-25.91093,32.91,7.8
551,000293_2,-71.49611,-25.71517,8.31,7.3
552,000294,-71.2246,-27.9829,24.29,7.8
553,000294_2,-71.60868,-26.95798,9.04,7.0
554,000295,-73.79204,-38.55402,24.59,7.8
555,000296,-73.18492,-37.95878,36.51,7.7
556,000296_2,-71.09014,-19.66156,19.13,7.2
557,000297,-73.6244,-39.45332,33.64,7.8
558,000297_2,-69.89923,-21.62941,47.83,6.9
559,000298,-69.99383,-23.24386,45.16,7.8
560,000298_2,-70.78939,-18.78587,40.29,7.0
561,000299,-71.01287,-27.88136,30.59,8.2
562,000299_2,-70.43066,-19.59873,39.94,6.8
563,000300,-70.01941,-24.18472,48.4,7.8
564,000300_2,-70.40851,-19.73913,39.01,6.9
565,000301,-73.67106,-35.78903,12.25,7.9
566,000301_2,-71.67251,-29.57567,24.11,7.0
567,000302,-71.39713,-18.47507,27.08,7.7
568,000302_2,-73.22679,-40.86889,52.67,7.5
569,000303,-71.32875,-31.50393,45.28,7.9
570,000303_2,-74.55513,-42.15622,16.82,7.2
571,000304,-71.51893,-32.42369,37.33,7.8
572,000304_2,-70.672,-21.19213,21.55,7.1
573,000305,-70.3769,-25.11155,41.24,8.0
574,000305_2,-71.35252,-18.1637,36.4,7.4
575,000306,-70.84136,-28.44626,44.81,7.7
576,000306_2,-72.28145,-35.92345,50.08,7.1
577,000307,-71.37463,-29.93993,37.58,7.8
578,000307_2,-74.86749,-40.55368,9.06,7.4
579,000308,-70.59821,-25.03675,33.21,7.7
580,000308_2,-72.59952,-34.25267,16.46,7.3
581,000309,-71.05882,-19.38459,22.5,7.7
582,000309_2,-74.16849,-39.32958,18.44,7.3
583,000310,-70.68892,-24.01421,25.96,7.9
584,000310_2,-71.49047,-31.74141,38.28,7.4
585,000311,-69.80659,-21.64341,51.64,7.9
586,000311_2,-71.39863,-26.78688,13.9,7.3
587,000312,-70.17869,-21.76486,36.59,7.9
588,000312_2,-71.73004,-29.72182,22.88,7.2
589,000313,-72.31884,-34.23052,21.55,7.7
590,000313_2,-71.63653,-29.97597,27.14,7.2
591,000314,-74.20424,-39.99188,19.14,7.7
592,000314_2,-75.07017,-40.67349,6.34,7.3
593,000315,-72.40933,-36.40209,52.63,7.7
594,000315_2,-70.85036,-27.87402,36.97,7.1
595,000316,-74.35619,-42.10601,21.47,8.0
596,000316_2,-71.15263,-23.02362,10.28,7.0
597,000317,-74.45885,-41.16036,16.14,7.7
598,000317_2,-73.53019,-38.93007,33.37,7.4
599,000318,-70.57739,-19.24679,39.57,8.1
600,000318_2,-74.61711,-40.06024,11.89,7.2
601,000319,-71.65618,-18.62371,18.72,7.9
602,000319_2,-69.99886,-24.85959,53.37,7.2
603,000320,-70.69719,-25.80944,31.14,7.9
604,000320_2,-73.34449,-37.11409,28.47,7.3
605,000321,-70.21136,-19.31771,52.82,8.0
606,000321_2,-70.52638,-25.58567,37.27,7.1
607,000322,-72.14141,-29.08362,9.25,7.6
608,000323,-70.60869,-18.62383,50.87,7.8
609,000323_2,-74.61659,-41.27468,13.93,7.0
610,000324,-73.73997,-42.15379,40.56,7.7
611,000324_2,-74.34277,-39.43474,15.12,7.0
612,000325,-71.46246,-28.93775,26.2,7.6
613,000325_2,-70.16673,-24.25642,43.73,7.1
614,000326,-70.68085,-22.85299,22.53,7.7
615,000327,-70.74454,-19.87588,26.25,7.6
616,000327_2,-72.2835,-29.53287,7.2,7.0
617,000328_2,-71.96723,-28.92949,13.0,7.2
618,000329_2,-72.17543,-31.65306,15.3,7.3
619,000330,-73.06132,-34.56584,11.82,7.7
620,000330_2,-71.40279,-30.30116,38.34,7.1
621,000331,-70.05108,-21.19648,42.61,7.7
622,000331_2,-71.14009,-25.34225,18.19,6.8
623,000332,-70.74025,-20.39902,22.45,7.8
624,000332_2,-71.68275,-31.81464,30.49,7.3
625,000333_2,-72.20309,-35.74103,49.62,7.1
626,000334,-72.16761,-35.13443,39.13,7.9
627,000334_2,-73.85524,-36.0881,11.32,7.0
628,000335,-73.52893,-36.49365,21.43,7.7
629,000335_2,-70.82672,-19.76804,24.86,7.0
630,000336,-71.55021,-28.38354,18.9,7.9
631,000336_2,-71.34781,-30.21025,40.35,6.9
632,000337,-71.235,-27.706,21.7,7.8
633,000337_2,-71.19172,-19.90089,14.95,7.3
634,000338,-72.57874,-34.51404,19.04,7.9
635,000338_2,-70.33098,-22.31186,31.36,7.3
636,000339,-71.06672,-19.47486,21.36,7.8
637,000339_2,-71.1317,-19.73419,17.69,7.2
638,000340,-74.28364,-39.27704,15.82,7.9
639,000341,-73.77099,-41.73146,36.48,7.9
640,000341_2,-70.0022,-20.69982,46.84,7.0
641,000342,-71.24646,-24.52943,13.69,7.6
642,000342_2,-74.38535,-43.23012,23.76,7.3
643,000343,-73.11954,-37.59581,36.35,7.8
644,000343_2,-73.04537,-38.30088,43.5,7.1
645,000344_2,-72.57177,-34.40927,18.3,7.2
646,000345,-71.318,-18.61153,26.59,7.8
647,000345_2,-71.87858,-31.83079,23.81,7.1
648,000346,-71.4706,-27.9244,17.96,7.6
649,000346_2,-72.25556,-29.98743,9.78,7.2
650,000347,-72.20083,-31.94699,15.01,8.0
651,000347_2,-72.92413,-38.08496,45.94,7.2
652,000348,-71.72907,-29.42365,21.47,7.6
653,000348_2,-71.57539,-18.43626,23.38,7.2
654,000349,-72.84052,-37.27922,43.72,7.7
655,000350,-73.52526,-41.62863,44.69,7.8
656,000350_2,-71.48909,-33.05022,39.15,7.3
657,000351,-71.05479,-28.99225,43.14,7.9
658,000351_2,-72.28994,-31.88812,12.68,7.0
659,000352,-74.61659,-41.27468,13.93,7.5
660,000352_2,-73.50836,-39.72972,38.97,6.9
661,000353,-72.86595,-36.35398,37.01,7.9
662,000353_2,-70.92926,-27.84006,33.33,7.1
663,000354,-73.60749,-43.32616,52.5,7.9
664,000354_2,-72.2983,-30.3531,9.33,7.2
665,000355,-74.93285,-40.48438,8.07,7.6
666,000355_2,-73.21104,-37.01783,31.45,7.2
667,000356_2,-71.5369,-34.16703,46.49,7.0
668,000357,-73.06719,-36.70483,33.84,7.9
669,000357_2,-71.44958,-33.90063,46.51,7.0
670,000358,-73.21513,-38.38357,38.66,7.7
671,000358_2,-70.85527,-19.68021,24.9,7.3
672,000359,-72.04072,-29.09361,12.03,7.7
673,000359_2,-71.15704,-24.81526,17.07,7.2
674,000360,-71.16633,-19.99753,14.72,7.7
675,000360_2,-73.97798,-39.36496,23.11,7.1
676,000361,-70.72842,-26.00247,30.25,7.5
677,000361_2,-71.18185,-22.93237,8.83,6.8
678,000362,-70.27567,-21.55977,33.32,7.7
679,000362_2,-73.03853,-34.36586,10.21,7.3
680,000363,-74.01368,-37.37115,16.28,7.7
681,000363_2,-71.34852,-32.48602,44.36,7.1
682,000364_2,-69.95224,-21.69094,45.55,7.2
683,000365,-74.22649,-43.03661,27.93,7.7
684,000365_2,-71.17042,-18.50549,33.29,7.1
685,000366,-74.24773,-37.90795,13.13,7.8
686,000366_2,-72.65909,-34.5669,18.25,7.1
687,000367,-72.6442,-34.341,16.53,7.7
688,000367_2,-74.20603,-38.12877,14.69,7.2
689,000368,-72.2299,-34.59107,28.29,7.8
690,000368_2,-70.71622,-22.59128,21.03,6.9
691,000369,-71.62648,-18.91007,15.75,7.9
692,000369_2,-70.68528,-27.91968,44.97,7.0
693,000370,-73.90015,-39.94858,26.73,7.9
694,000370_2,-73.20993,-40.34685,52.68,7.4
695,000371,-70.86043,-18.38803,47.13,7.8
696,000371_2,-73.90002,-38.66742,22.64,7.2
697,000372,-74.24784,-39.91899,18.02,7.7
698,000372_2,-71.0891,-23.45521,14.18,7.2
699,000373,-73.55194,-35.74272,14.39,8.1
700,000373_2,-70.40658,-21.9898,28.71,7.2
701,000374,-70.8327,-24.09373,22.47,7.4
702,000375,-71.81331,-30.15707,22.06,7.9
703,000375_2,-70.74034,-24.91641,28.28,7.3
704,000376,-71.83586,-34.48683,39.75,7.7
705,000376_2,-70.2635,-21.72936,33.56,6.9
706,000377,-73.17354,-35.14549,15.7,7.6
707,000377_2,-74.14891,-40.67399,21.46,7.1
708,000378,-73.22186,-41.034,53.34,8.0
709,000378_2,-71.1568,-29.12007,40.27,7.1
710,000379,-70.86734,-22.14431,17.03,7.7
711,000379_2,-71.14009,-25.34225,18.19,7.2
712,000380,-73.74659,-36.49921,17.34,7.7
713,000380_2,-70.32903,-20.87283,33.2,7.4
714,000381,-70.83116,-20.14479,21.68,7.9
715,000381_2,-74.2306,-42.65808,26.64,7.1
716,000382,-71.02854,-27.96562,30.85,8.0
717,000382_2,-70.40351,-27.3206,52.33,7.0
718,000383,-71.52287,-32.07408,37.03,7.8
719,000383_2,-71.23613,-27.16399,18.92,7.0
720,000384,-70.17653,-21.94223,36.55,7.6
721,000384_2,-71.70927,-34.16486,39.64,7.4
722,000385,-71.83332,-29.08612,17.16,7.7
723,000385_2,-70.19842,-21.34924,36.47,7.3
724,000386,-71.3301,-31.63131,45.27,7.8
725,000386_2,-71.215,-33.53252,52.87,7.3
726,000387,-72.65763,-34.68025,19.2,7.8
727,000387_2,-74.45328,-41.25235,16.46,7.3
728,000388,-71.22521,-32.03088,50.16,7.9
729,000388_2,-73.21513,-38.38357,38.66,7.2
730,000389,-74.43721,-39.52018,13.59,7.6
731,000390,-71.69466,-31.55398,29.66,7.8
732,000390_2,-70.75279,-23.39785,22.15,6.9
733,000391,-72.56488,-35.15281,27.45,7.6
734,000391_2,-70.82081,-25.52882,26.76,7.0
735,000392,-70.68233,-21.01428,21.58,8.0
736,000392_2,-75.05483,-40.90873,7.0,7.4
737,000393,-71.92862,-30.15376,18.68,7.8
738,000393_2,-71.84418,-32.77808,25.89,6.9
739,000394,-71.9811,-35.0009,43.3,7.8
740,000394_2,-70.99778,-19.96757,18.89,7.2
741,000395,-73.60659,-36.89845,21.95,8.0
742,000395_2,-71.3697,-28.24704,22.34,7.4
743,000396,-74.27076,-40.88797,19.15,8.0
744,000396_2,-71.77233,-35.05305,52.56,7.2
745,000397_2,-70.61378,-21.25635,23.05,7.2
746,000398,-71.30251,-26.66844,15.79,7.7
747,000398_2,-74.04839,-42.32223,30.91,7.7
748,000399,-73.96171,-38.02231,19.06,7.6
749,000400,-70.80103,-28.17287,42.81,7.8
750,000400_2,-73.63821,-36.45075,19.0,7.5
751,000401,-74.16485,-38.24148,15.83,8.1
752,000401_2,-73.9543,-40.41971,25.95,7.3
753,000402,-74.51916,-40.58462,14.15,7.9
754,000402_2,-70.85036,-27.87402,36.97,7.3
755,000403,-71.56376,-34.07762,44.1,7.7
756,000403_2,-70.31235,-26.80264,52.68,7.1
757,000404,-70.42146,-23.82131,33.04,7.6
758,000404_2,-73.6244,-39.45332,33.64,6.9
759,000405,-71.86671,-28.08537,10.25,7.7
760,000405_2,-70.91188,-29.27041,53.08,7.1
761,000406,-70.42721,-20.46327,31.89,7.7
762,000406_2,-74.78244,-38.88858,5.67,7.0
763,000407,-71.70327,-18.17114,26.23,7.7
764,000407_2,-72.25031,-31.57898,13.39,7.2
765,000408,-70.16072,-23.18596,39.09,7.6
766,000409,-70.45308,-21.29359,27.77,7.7
767,000409_2,-70.3857,-19.3978,44.49,7.2
768,000410,-71.13099,-26.63817,19.19,7.9
769,000410_2,-73.4106,-42.07628,52.63,7.2
770,000411,-72.26337,-30.95374,12.08,7.9
771,000411_2,-73.52526,-41.62863,44.69,7.1
772,000412,-71.4647,-27.18716,14.46,7.9
773,000412_2,-73.73742,-41.9819,39.36,7.3
774,000413,-73.36613,-40.96884,47.25,7.5
775,000413_2,-73.89332,-40.35901,27.56,7.1
776,000414,-70.96096,-27.28169,27.59,7.7
777,000414_2,-72.53359,-31.98327,6.92,7.2
778,000415,-72.3142,-35.69815,44.83,7.8
779,000415_2,-74.69056,-38.35121,5.76,7.0
780,000416,-70.64337,-22.41733,22.49,7.9
781,000416_2,-73.44247,-37.36613,27.29,7.0
782,000417,-71.43911,-28.02768,18.98,7.7
783,000417_2,-72.25598,-18.46735,8.38,7.1
784,000418,-71.38292,-27.58043,17.95,7.9
785,000418_2,-73.66422,-39.61836,33.12,7.1
786,000419,-71.15704,-24.81526,17.07,7.9
787,000419_2,-72.24408,-18.14002,16.24,7.1
788,000420,-74.57747,-39.89064,12.12,7.8
789,000420_2,-73.55938,-41.51417,42.66,7.5
790,000421,-72.12451,-35.29634,43.72,7.9
791,000421_2,-73.40157,-34.9869,10.18,7.2
792,000422,-70.38589,-23.64053,33.36,7.8
793,000422_2,-73.83251,-42.87229,41.66,7.1
794,000423,-69.97522,-22.75614,44.63,7.9
795,000423_2,-71.22975,-25.08618,15.72,7.3
796,000424,-70.08835,-25.11738,51.82,7.7
797,000424_2,-71.63864,-30.7472,30.0,6.9
798,000425,-74.089,-40.75344,23.07,7.7
799,000425_2,-72.09557,-28.63972,7.76,7.1
800,000426_2,-71.06899,-22.44626,11.92,7.4
801,000427,-71.4706,-27.9244,17.96,8.0
802,000427_2,-71.1368,-24.97208,17.95,7.3
803,000428,-72.09513,-32.81899,18.9,7.8
804,000428_2,-72.3893,-33.30445,13.34,7.0
805,000429,-74.80911,-39.93777,8.73,7.8
806,000429_2,-71.1413,-30.49289,51.67,6.8
807,000430,-73.05994,-38.50812,44.85,7.9
808,000430_2,-72.51568,-31.8233,7.12,7.0
809,000431,-71.52452,-33.95964,44.13,7.8
810,000431_2,-69.8213,-23.39533,51.83,7.3
811,000432,-74.62939,-42.5284,16.29,7.4
812,000432_2,-74.45041,-42.98833,21.56,7.2
813,000433,-74.03901,-39.27763,21.35,7.7
814,000433_2,-71.63889,-32.09671,32.5,7.0
815,000434,-71.26078,-33.43466,50.21,7.9
816,000434_2,-72.56583,-33.62403,11.68,7.1
817,000435,-72.13879,-32.70657,17.58,7.6
818,000435_2,-72.25752,-30.78243,12.1,7.1
819,000436,-71.77233,-35.05305,52.56,7.7
820,000436_2,-70.58632,-27.26972,43.21,7.4
821,000437,-71.47454,-18.55154,23.66,7.8
822,000437_2,-69.94034,-22.1459,45.59,7.2
823,000438,-70.35157,-26.69899,50.04,7.9
824,000438_2,-71.52594,-29.37147,27.75,7.2
825,000439,-73.2832,-35.19342,14.36,7.6
826,000439_2,-70.12709,-25.55933,52.85,7.1
827,000440,-70.28037,-19.15143,52.87,7.8
828,000440_2,-73.32618,-41.27238,50.18,7.1
829,000441,-73.56211,-37.3909,24.79,7.8
830,000441_2,-71.49047,-31.74141,38.28,7.6
831,000442,-69.91122,-21.43942,47.73,8.0
832,000442_2,-72.2299,-34.59107,28.29,7.2
833,000443,-69.93295,-20.4032,51.8,7.7
834,000443_2,-73.85865,-43.06326,41.44,7.0
835,000444,-71.77288,-27.59003,9.86,8.0
836,000444_2,-72.57062,-35.37887,30.99,7.1
837,000445_2,-70.47985,-26.56882,43.05,7.1
838,000446,-70.95685,-27.38118,28.44,8.0
839,000446_2,-72.31179,-35.58958,42.86,7.4
840,000447,-70.47985,-26.56882,43.05,7.9
841,000447_2,-70.79434,-19.6258,27.21,7.2
842,000448,-71.86194,-30.85362,22.5,7.6
843,000448_2,-72.69015,-33.22319,6.78,7.3
844,000449,-72.05658,-29.90903,14.8,7.7
845,000449_2,-71.67251,-29.57567,24.11,7.2
846,000450_2,-72.3142,-35.69815,44.83,7.3
847,000451,-71.51632,-32.80102,37.68,7.8
848,000451_2,-70.0022,-20.69982,46.84,7.3
849,000452,-73.76018,-38.86935,26.76,8.0
850,000452_2,-73.45662,-35.33342,12.38,6.9
851,000453,-73.73499,-43.58228,47.6,8.0
852,000453_2,-72.31944,-32.82913,13.4,7.4
853,000454,-73.90643,-43.24283,40.09,7.9
854,000454_2,-70.83436,-25.96743,26.42,7.2
855,000455,-70.92289,-21.59792,15.62,8.1
856,000455_2,-72.72315,-33.91151,11.17,7.0
857,000456,-71.83586,-34.48683,39.75,7.8
858,000456_2,-71.9396,-32.11515,22.5,7.1
859,000457,-73.77447,-40.21731,30.99,7.8
860,000457_2,-72.79145,-36.84913,43.12,7.0
861,000458,-73.38341,-40.27435,45.24,7.7
862,000458_2,-71.22767,-19.71383,15.6,6.8
863,000459,-73.14142,-37.07649,33.51,7.6
864,000459_2,-71.64826,-32.27059,32.29,7.5
865,000460,-71.20332,-32.90297,50.92,7.8
866,000460_2,-72.27155,-18.20009,14.43,6.9
867,000461,-70.85137,-19.051,33.15,7.5
868,000461_2,-70.38589,-23.64053,33.36,7.0
869,000462,-73.2959,-34.6959,9.18,7.8
870,000462_2,-73.85865,-43.06326,41.44,7.1
871,000463,-70.12709,-25.55933,52.85,7.8
872,000463_2,-70.73881,-19.02709,37.48,7.0
873,000464,-73.39547,-36.74945,25.74,7.9
874,000465,-74.01368,-37.37115,16.28,7.6
875,000465_2,-71.75105,-30.41447,24.93,7.0
876,000466,-71.278,-18.35593,33.42,7.6
877,000466_2,-72.40062,-33.47133,13.96,7.4
878,000467,-74.43825,-41.76162,18.24,7.7
879,000467_2,-70.93859,-19.69205,22.55,7.1
880,000468,-72.06935,-33.97174,25.4,7.7
881,000468_2,-71.57734,-28.27993,17.83,7.0
882,000469,-71.12164,-28.01139,27.88,7.7
883,000469_2,-72.17472,-30.95835,14.24,6.9
884,000470,-71.29312,-27.24046,18.18,7.8
885,000470_2,-69.82907,-21.1254,52.08,7.1
886,000471,-73.51713,-39.46288,37.36,8.0
887,000471_2,-74.84846,-39.31697,6.21,7.1
888,000472,-72.79944,-36.75509,42.24,7.6
889,000472_2,-71.00159,-18.38693,41.96,7.3
890,000473,-71.58944,-33.7929,39.67,7.6
891,000474,-71.6574,-31.10753,30.18,7.7
892,000475,-72.51494,-33.98417,15.55,7.9
893,000475_2,-73.83611,-37.33807,19.32,7.3
894,000476,-74.14891,-40.67399,21.46,7.9
895,000476_2,-71.11419,-29.50477,46.22,7.1
896,000477,-73.39937,-39.74896,43.18,7.6
897,000477_2,-72.28035,-30.16238,9.44,7.0
898,000478,-72.27155,-18.20009,14.43,7.9
899,000478_2,-71.76468,-33.58296,31.34,7.3
900,000479,-71.11727,-25.75488,18.49,7.9
901,000479_2,-70.79616,-20.05328,23.29,7.0
902,000480,-70.25836,-26.44169,52.5,7.8
903,000481,-71.92487,-18.46271,16.19,7.7
904,000481_2,-71.55564,-29.46156,27.3,7.2
905,000482_2,-73.40117,-37.68822,29.52,7.1
906,000483,-71.00801,-23.00815,15.09,7.8
907,000483_2,-73.36221,-39.97884,45.6,7.3
908,000484,-73.4512,-36.95141,25.4,7.7
909,000484_2,-74.60977,-40.15477,12.19,7.2
910,000485,-74.1108,-41.6883,25.87,7.8
911,000485_2,-70.5744,-19.67361,33.77,7.2
912,000486_2,-71.46246,-28.93775,26.2,7.3
913,000487,-71.28149,-25.34616,14.61,7.7
914,000487_2,-74.25517,-38.93047,15.62,6.9
915,000488,-70.76908,-21.91732,19.07,7.8
916,000488_2,-75.0705,-40.50774,6.13,7.3
917,000489_2,-73.07465,-37.43319,36.94,7.1
918,000490,-69.85934,-23.71721,51.64,7.8
919,000491,-72.01696,-35.53421,52.57,7.7
920,000491_2,-71.63864,-30.7472,30.0,6.8
921,000492,-70.41285,-21.65474,28.65,7.9
922,000492_2,-74.52608,-42.53505,18.54,7.5
923,000493,-74.52463,-42.35258,18.06,7.9
924,000493_2,-73.73502,-42.47335,42.97,7.1
925,000494_2,-72.53531,-36.94015,52.96,7.0
926,000495,-72.07868,-30.07691,14.59,7.8
927,000495_2,-74.01054,-39.72826,23.33,7.2
928,000496,-70.48777,-20.00387,33.38,7.8
929,000496_2,-73.92673,-40.49554,26.81,6.9
930,000497,-70.68823,-24.36716,27.57,7.7
931,000497_2,-71.35899,-33.92424,50.64,7.3
932,000498,-71.26855,-18.90593,23.12,7.6
933,000498_2,-71.94113,-33.62602,26.02,7.2
934,000499_2,-72.84537,-37.11844,42.72,7.1
935,000500,-72.46942,-34.88325,25.9,7.8
936,000501,-70.25971,-24.41997,41.5,8.0
937,000501_2,-70.71503,-24.74201,28.42,7.3
938,000502,-73.79367,-40.95011,31.9,7.6
939,000502_2,-73.73742,-41.9819,39.36,7.4
940,000503,-73.96787,-40.92094,26.66,8.0
941,000503_2,-72.84052,-37.27922,43.72,7.0
942,000504,-73.37226,-41.06361,47.37,7.7
943,000504_2,-70.81585,-27.33431,33.47,7.2
944,000505,-73.07175,-39.03294,49.99,7.8
945,000505_2,-71.35964,-25.12114,11.44,7.3
946,000506,-73.84194,-36.17766,12.58,7.7
947,000506_2,-74.38344,-41.71323,19.34,7.3
948,000507,-71.24549,-31.48176,49.45,7.8
949,000507_2,-71.05121,-29.07823,44.41,7.1
950,000508,-72.24246,-33.29352,16.49,8.0
951,000508_2,-72.2204,-18.29162,13.42,7.1
952,000509,-70.39778,-26.04626,43.81,7.9
953,000509_2,-70.81255,-28.8955,52.71,7.4
954,000510,-73.89332,-40.35901,27.56,7.7
955,000510_2,-71.11573,-21.86574,9.95,7.2
956,000511,-70.13256,-20.32694,44.07,8.1
957,000511_2,-70.1398,-19.47623,53.26,7.1
958,000512,-71.42233,-33.3866,43.07,7.8
959,000512_2,-71.70042,-32.54307,30.5,7.2
960,000513,-71.50758,-30.10379,32.78,7.8
961,000513_2,-70.73252,-26.19054,30.47,7.0
962,000514,-70.50604,-20.60846,28.42,7.7
963,000515,-70.63182,-25.56232,33.27,8.0
964,000515_2,-70.77896,-25.62273,28.16,7.3
965,000516,-69.87021,-22.52684,48.39,7.7
966,000516_2,-74.40679,-37.22143,7.39,7.2
967,000517,-71.5369,-34.16703,46.49,7.7
968,000517_2,-71.22521,-32.03088,50.16,6.9
969,000518,-71.22024,-25.39092,16.35,7.8
970,000519,-70.75988,-25.37903,28.66,7.6
971,000519_2,-74.02442,-38.09361,18.11,7.0
972,000520_2,-74.63292,-39.01917,8.78,7.3
973,000521,-70.35578,-18.99555,52.78,7.8
974,000521_2,-70.51748,-20.10074,31.48,7.1
975,000522,-73.96791,-37.74216,18.16,7.7
976,000522_2,-70.66029,-25.26027,31.81,7.0
977,000523,-71.12251,-21.35136,9.47,7.9
978,000523_2,-71.81996,-30.32466,22.43,7.0
979,000524,-71.93598,-31.92302,22.32,7.7
980,000524_2,-71.99054,-31.04993,19.02,7.1
981,000525,-73.30231,-36.79516,28.14,7.6
982,000526,-70.97754,-22.08553,14.38,7.9
983,000526_2,-70.98388,-21.65975,14.0,7.2
984,000527,-74.40649,-40.01481,15.18,7.8
985,000527_2,-73.90002,-38.66742,22.64,7.1
986,000528,-71.29408,-32.86538,46.94,7.8
987,000528_2,-71.15464,-23.21875,10.99,7.1
988,000529,-70.63617,-20.91952,23.11,7.9
989,000529_2,-71.1317,-19.73419,17.69,7.3
990,000530,-72.03929,-30.90416,17.57,7.7
991,000530_2,-71.63752,-32.79708,33.0,7.0
992,000531,-71.47312,-27.09198,13.65,7.8
993,000531_2,-71.25894,-24.06294,10.84,7.2
994,000532,-73.53158,-35.63164,13.66,7.8
995,000532_2,-74.30021,-37.49669,10.89,7.2
996,000533,-69.78,-21.3676,53.4,7.7
997,000533_2,-73.36825,-36.95416,27.25,7.1
998,000534,-70.33098,-22.31186,31.36,7.7
999,000535,-72.32089,-33.155,14.24,7.8
1000,000535_2,-71.06167,-27.25991,24.12,7.2
1001,000536,-73.16115,-38.68529,43.02,7.8
1002,000536_2,-70.80906,-22.61439,19.01,6.9
1003,000537_2,-73.92673,-40.49554,26.81,7.5
1004,000538,-70.56332,-22.83282,25.57,7.8
1005,000538_2,-74.64813,-39.6923,10.54,7.2
1006,000539,-73.70997,-38.49672,26.2,7.7
1007,000539_2,-72.49159,-33.16848,10.64,7.1
1008,000540,-74.06295,-41.78015,27.63,7.7
1009,000540_2,-71.1134,-19.82093,17.46,7.4
1010,000541,-72.79604,-37.20378,44.89,7.7
1011,000541_2,-72.85807,-35.01066,19.13,6.9
1012,000542,-71.16633,-19.99753,14.72,7.6
1013,000542_2,-70.86873,-23.29715,19.18,7.1
1014,000543,-71.08969,-25.40103,19.25,7.7
1015,000544,-73.33167,-39.67769,45.54,7.9
1016,000544_2,-73.41284,-41.81899,50.41,7.2
1017,000545,-71.63752,-32.79708,33.0,7.9
1018,000545_2,-75.10257,-40.76236,6.02,7.5
1019,000546,-73.85203,-41.27228,31.39,7.9
1020,000547,-71.31288,-30.97398,45.24,7.8
1021,000547_2,-73.51421,-39.28948,36.29,7.2
1022,000548,-72.48691,-34.36043,19.25,7.8
1023,000548_2,-71.32246,-28.56689,27.01,6.9
1024,000549,-70.48777,-20.00387,33.38,7.7
1025,000549_2,-73.80932,-41.10436,31.98,7.1
1026,000550_2,-71.02359,-29.52969,50.66,7.1
1027,000551,-70.87894,-23.13028,18.51,7.9
1028,000552,-70.99943,-19.63478,21.52,7.7
1029,000552_2,-72.31264,-33.24083,14.73,7.2
1030,000553,-71.29312,-27.24046,18.18,7.9
1031,000553_2,-71.60618,-30.23414,29.48,7.1
1032,000554,-75.00109,-39.98454,6.04,7.5
1033,000554_2,-71.88081,-33.94542,30.84,7.0
1034,000555,-70.2987,-21.21037,33.15,7.8
1035,000555_2,-71.95175,-32.94687,22.99,7.1
1036,000556,-71.92399,-31.58466,22.04,8.0
1037,000556_2,-74.34277,-39.43474,15.12,7.4
1038,000557,-74.70104,-40.69368,11.58,7.5
1039,000557_2,-74.09033,-38.89754,19.07,7.1
1040,000558,-74.55947,-42.50273,17.56,7.8
1041,000558_2,-74.30146,-41.75037,21.42,7.0
1042,000559,-74.52527,-37.73283,6.83,8.0
1043,000559_2,-70.84649,-20.76605,18.24,7.3
1044,000560,-72.23724,-29.63019,8.86,7.5
1045,000560_2,-73.62185,-36.20265,17.48,7.3
1046,000561,-70.79641,-20.32177,21.41,7.7
1047,000561_2,-70.96881,-29.20917,49.77,7.2
1048,000562,-73.73183,-41.56624,36.84,7.7
1049,000562_2,-72.77176,-35.8185,32.75,7.0
1050,000563,-73.43763,-34.76827,7.43,7.8
1051,000563_2,-71.65117,-30.92746,30.0,7.3
1052,000564,-74.79691,-39.15544,6.43,7.7
1053,000564_2,-71.62648,-18.91007,15.75,7.2
1054,000565,-70.11259,-20.51186,43.51,7.7
1055,000565_2,-70.66344,-25.33715,31.83,7.1
1056,000566,-74.15042,-38.96155,17.89,7.7
1057,000566_2,-71.76446,-30.58798,25.0,7.2
1058,000567,-74.40271,-40.84352,16.38,7.7
1059,000567_2,-70.24644,-20.43481,38.76,7.2
1060,000568,-71.16879,-32.9945,52.57,7.7
1061,000568_2,-71.50704,-26.05327,8.8,7.2
1062,000569,-73.70196,-35.30941,6.62,7.7
1063,000569_2,-72.11327,-30.45011,14.53,7.3
1064,000570,-71.56363,-27.44639,13.64,7.9
1065,000570_2,-72.66702,-36.27419,42.19,7.1
1066,000571,-74.26825,-38.29656,13.92,7.9
1067,000571_2,-71.14199,-24.72593,17.23,7.2
1068,000572,-70.31377,-19.60887,44.29,7.7
1069,000573,-73.65273,-36.35323,18.09,7.5
1070,000573_2,-74.0884,-36.11399,6.33,7.5
1071,000574,-71.36562,-18.84793,21.56,7.8
1072,000574_2,-69.8213,-23.39533,51.83,7.2
