,EQ_ID,Lon,Lat,Depth,Mag
537,000293_2,-71.49611,-25.71517,8.31,7.3
538,000294,-71.2246,-27.9829,24.29,7.8
539,000294_2,-71.60868,-26.95798,9.04,7.0
540,000295,-73.79204,-38.55402,24.59,7.8
541,000296,-73.18492,-37.95878,36.51,7.7
542,000296_2,-71.09014,-19.66156,19.13,7.2
543,000297,-73.6244,-39.45332,33.64,7.8
544,000297_2,-69.89923,-21.62941,47.83,6.9
545,000298,-69.99383,-23.24386,45.16,7.8
546,000299,-71.01287,-27.88136,30.59,8.2
547,000300,-70.01941,-24.18472,48.4,7.8
548,000301,-73.67106,-35.78903,12.25,7.9
549,000301_2,-71.67251,-29.57567,24.11,7.0
550,000302_2,-73.22679,-40.86889,52.67,7.5
551,000303,-71.32875,-31.50393,45.28,7.9
552,000303_2,-74.55513,-42.15622,16.82,7.2
553,000304,-71.51893,-32.42369,37.33,7.8
554,000304_2,-70.672,-21.19213,21.55,7.1
555,000305,-70.3769,-25.11155,41.24,8.0
556,000306,-70.84136,-28.44626,44.81,7.7
557,000306_2,-72.28145,-35.92345,50.08,7.1
558,000307,-71.37463,-29.93993,37.58,7.8
559,000307_2,-74.86749,-40.55368,9.06,7.4
560,000308,-70.59821,-25.03675,33.21,7.7
561,000308_2,-72.59952,-34.25267,16.46,7.3
562,000309_2,-74.16849,-39.32958,18.44,7.3
563,000310,-70.68892,-24.01421,25.96,7.9
564,000310_2,-71.49047,-31.74141,38.28,7.4
565,000311,-69.80659,-21.64341,51.64,7.9
566,000311_2,-71.39863,-26.78688,13.9,7.3
567,000312,-70.17869,-21.76486,36.59,7.9
568,000312_2,-71.73004,-29.72182,22.88,7.2
569,000313,-72.31884,-34.23052,21.55,7.7
570,000313_2,-71.63653,-29.97597,27.14,7.2
571,000314,-74.20424,-39.99188,19.14,7.7
572,000314_2,-75.07017,-40.67349,6.34,7.3
573,000315,-72.40933,-36.40209,52.63,7.7
574,000315_2,-70.85036,-27.87402,36.97,7.1
575,000316,-74.35619,-42.10601,21.47,8.0
576,000316_2,-71.15263,-23.02362,10.28,7.0
577,000317,-74.45885,-41.16036,16.14,7.7
578,000317_2,-73.53019,-38.93007,33.37,7.4
579,000318_2,-74.61711,-40.06024,11.89,7.2
580,000319,-71.65618,-18.62371,18.72,7.9
581,000319_2,-69.99886,-24.85959,53.37,7.2
582,000320,-70.69719,-25.80944,31.14,7.9
583,000320_2,-73.34449,-37.11409,28.47,7.3
584,000321_2,-70.52638,-25.58567,37.27,7.1
585,000322,-72.14141,-29.08362,9.25,7.6
586,000323_2,-74.61659,-41.27468,13.93,7.0
587,000324,-73.73997,-42.15379,40.56,7.7
588,000324_2,-74.34277,-39.43474,15.12,7.0
589,000325,-71.46246,-28.93775,26.2,7.6
590,000325_2,-70.16673,-24.25642,43.73,7.1
591,000326,-70.68085,-22.85299,22.53,7.7
592,000326_2,-74.18825,-43.39831,29.98,7.3
593,000327,-70.74454,-19.87588,26.25,7.6
594,000327_2,-72.2835,-29.53287,7.2,7.0
595,000328,-74.64811,-43.74846,18.06,7.7
596,000328_2,-71.96723,-28.92949,13.0,7.2
597,000329,-74.57121,-42.89707,18.28,8.1
598,000329_2,-72.17543,-31.65306,15.3,7.3
599,000330,-73.06132,-34.56584,11.82,7.7
600,000330_2,-71.40279,-30.30116,38.34,7.1
601,000331,-70.05108,-21.19648,42.61,7.7
602,000331_2,-71.14009,-25.34225,18.19,6.8
603,000332,-70.74025,-20.39902,22.45,7.8
604,000332_2,-71.68275,-31.81464,30.49,7.3
605,000333,-74.4081,-42.79697,22.33,7.7
606,000333_2,-72.20309,-35.74103,49.62,7.1
607,000334,-72.16761,-35.13443,39.13,7.9
608,000334_2,-73.85524,-36.0881,11.32,7.0
609,000335,-73.52893,-36.49365,21.43,7.7
610,000335_2,-70.82672,-19.76804,24.86,7.0
611,000336,-71.55021,-28.38354,18.9,7.9
612,000336_2,-71.34781,-30.21025,40.35,6.9
613,000337,-71.235,-27.706,21.7,7.8
614,000337_2,-71.19172,-19.90089,14.95,7.3
615,000338,-72.57874,-34.51404,19.04,7.9
616,000338_2,-70.33098,-22.31186,31.36,7.3
617,000339_2,-71.1317,-19.73419,17.69,7.2
618,000340,-74.28364,-39.27704,15.82,7.9
619,000340_2,-74.6001,-43.22261,18.18,7.2
620,000341,-73.77099,-41.73146,36.48,7.9
621,000342,-71.24646,-24.52943,13.69,7.6
622,000342_2,-74.38535,-43.23012,23.76,7.3
623,000343,-73.11954,-37.59581,36.35,7.8
624,000343_2,-73.04537,-38.30088,43.5,7.1
625,000344_2,-72.57177,-34.40927,18.3,7.2
626,000345_2,-71.87858,-31.83079,23.81,7.1
627,000346,-71.4706,-27.9244,17.96,7.6
628,000346_2,-72.25556,-29.98743,9.78,7.2
629,000347,-72.20083,-31.94699,15.01,8.0
630,000347_2,-72.92413,-38.08496,45.94,7.2
631,000348,-71.72907,-29.42365,21.47,7.6
632,000348_2,-71.57539,-18.43626,23.38,7.2
633,000349,-72.84052,-37.27922,43.72,7.7
634,000350,-73.52526,-41.62863,44.69,7.8
635,000350_2,-71.48909,-33.05022,39.15,7.3
636,000351,-71.05479,-28.99225,43.14,7.9
637,000351_2,-72.28994,-31.88812,12.68,7.0
638,000352,-74.61659,-41.27468,13.93,7.5
639,000352_2,-73.50836,-39.72972,38.97,6.9
640,000353,-72.86595,-36.35398,37.01,7.9
641,000353_2,-70.92926,-27.84006,33.33,7.1
642,000354,-73.60749,-43.32616,52.5,7.9
643,000354_2,-72.2983,-30.3531,9.33,7.2
644,000355,-74.93285,-40.48438,8.07,7.6
645,000355_2,-73.21104,-37.01783,31.45,7.2
646,000356,-74.53871,-42.8077,18.95,7.6
647,000356_2,-71.5369,-34.16703,46.49,7.0
648,000357,-73.06719,-36.70483,33.84,7.9
649,000357_2,-71.44958,-33.90063,46.51,7.0
650,000358,-73.21513,-38.38357,38.66,7.7
651,000358_2,-70.85527,-19.68021,24.9,7.3
652,000359,-72.04072,-29.09361,12.03,7.7
653,000359_2,-71.15704,-24.81526,17.07,7.2
654,000360,-71.16633,-19.99753,14.72,7.7
655,000360_2,-73.97798,-39.36496,23.11,7.1
656,000361,-70.72842,-26.00247,30.25,7.5
657,000361_2,-71.18185,-22.93237,8.83,6.8
658,000362,-70.27567,-21.55977,33.32,7.7
659,000362_2,-73.03853,-34.36586,10.21,7.3
660,000363,-74.01368,-37.37115,16.28,7.7
661,000363_2,-71.34852,-32.48602,44.36,7.1
662,000364,-74.53871,-42.8077,18.95,7.6
663,000364_2,-69.95224,-21.69094,45.55,7.2
664,000365,-74.22649,-43.03661,27.93,7.7
665,000366,-74.24773,-37.90795,13.13,7.8
666,000366_2,-72.65909,-34.5669,18.25,7.1
667,000367,-72.6442,-34.341,16.53,7.7
668,000367_2,-74.20603,-38.12877,14.69,7.2
669,000368,-72.2299,-34.59107,28.29,7.8
670,000368_2,-70.71622,-22.59128,21.03,6.9
671,000369,-71.62648,-18.91007,15.75,7.9
672,000369_2,-70.68528,-27.91968,44.97,7.0
673,000370,-73.90015,-39.94858,26.73,7.9
674,000370_2,-73.20993,-40.34685,52.68,7.4
675,000371_2,-73.90002,-38.66742,22.64,7.2
676,000372,-74.24784,-39.91899,18.02,7.7
677,000372_2,-71.0891,-23.45521,14.18,7.2
678,000373,-73.55194,-35.74272,14.39,8.1
679,000373_2,-70.40658,-21.9898,28.71,7.2
680,000374,-70.8327,-24.09373,22.47,7.4
681,000375,-71.81331,-30.15707,22.06,7.9
682,000375_2,-70.74034,-24.91641,28.28,7.3
683,000376,-71.83586,-34.48683,39.75,7.7
684,000376_2,-70.2635,-21.72936,33.56,6.9
685,000377,-73.17354,-35.14549,15.7,7.6
686,000377_2,-74.14891,-40.67399,21.46,7.1
687,000378,-73.22186,-41.034,53.34,8.0
688,000378_2,-71.1568,-29.12007,40.27,7.1
689,000379,-70.86734,-22.14431,17.03,7.7
690,000379_2,-71.14009,-25.34225,18.19,7.2
691,000380,-73.74659,-36.49921,17.34,7.7
692,000381,-70.83116,-20.14479,21.68,7.9
693,000381_2,-74.2306,-42.65808,26.64,7.1
694,000382,-71.02854,-27.96562,30.85,8.0
695,000382_2,-70.40351,-27.3206,52.33,7.0
696,000383,-71.52287,-32.07408,37.03,7.8
697,000383_2,-71.23613,-27.16399,18.92,7.0
698,000384,-70.17653,-21.94223,36.55,7.6
699,000384_2,-71.70927,-34.16486,39.64,7.4
700,000385,-71.83332,-29.08612,17.16,7.7
701,000385_2,-70.19842,-21.34924,36.47,7.3
702,000386,-71.3301,-31.63131,45.27,7.8
703,000386_2,-71.215,-33.53252,52.87,7.3
704,000387,-72.65763,-34.68025,19.2,7.8
705,000387_2,-74.45328,-41.25235,16.46,7.3
706,000388,-71.22521,-32.03088,50.16,7.9
707,000388_2,-73.21513,-38.38357,38.66,7.2
708,000389,-74.43721,-39.52018,13.59,7.6
709,000390,-71.69466,-31.55398,29.66,7.8
710,000390_2,-70.75279,-23.39785,22.15,6.9
711,000391,-72.56488,-35.15281,27.45,7.6
712,000391_2,-70.82081,-25.52882,26.76,7.0
713,000392,-70.68233,-21.01428,21.58,8.0
714,000392_2,-75.05483,-40.90873,7.0,7.4
715,000393,-71.92862,-30.15376,18.68,7.8
716,000393_2,-71.84418,-32.77808,25.89,6.9
717,000394,-71.9811,-35.0009,43.3,7.8
718,000394_2,-70.99778,-19.96757,18.89,7.2
719,000395,-73.60659,-36.89845,21.95,8.0
720,000395_2,-71.3697,-28.24704,22.34,7.4
721,000396,-74.27076,-40.88797,19.15,8.0
722,000396_2,-71.77233,-35.05305,52.56,7.2
723,000397,-74.47092,-42.03595,18.37,7.9
724,000397_2,-70.61378,-21.25635,23.05,7.2
725,000398,-71.30251,-26.66844,15.79,7.7
726,000398_2,-74.04839,-42.32223,30.91,7.7
727,000399,-73.96171,-38.02231,19.06,7.6
728,000400,-70.80103,-28.17287,42.81,7.8
729,000400_2,-73.63821,-36.45075,19.0,7.5
730,000401,-74.16485,-38.24148,15.83,8.1
731,000401_2,-73.9543,-40.41971,25.95,7.3
732,000402,-74.51916,-40.58462,14.15,7.9
733,000402_2,-70.85036,-27.87402,36.97,7.3
734,000403,-71.56376,-34.07762,44.1,7.7
735,000403_2,-70.31235,-26.80264,52.68,7.1
736,000404,-70.42146,-23.82131,33.04,7.6
737,000404_2,-73.6244,-39.45332,33.64,6.9
738,000405,-71.86671,-28.08537,10.25,7.7
739,000405_2,-70.91188,-29.27041,53.08,7.1
740,000406,-70.42721,-20.46327,31.89,7.7
741,000406_2,-74.78244,-38.88858,5.67,7.0
742,000407,-71.70327,-18.17114,26.23,7.7
743,000407_2,-72.25031,-31.57898,13.39,7.2
744,000408,-70.16072,-23.18596,39.09,7.6
745,000409,-70.45308,-21.29359,27.77,7.7
746,000410,-71.13099,-26.63817,19.19,7.9
747,000410_2,-73.4106,-42.07628,52.63,7.2
748,000411,-72.26337,-30.95374,12.08,7.9
749,000411_2,-73.52526,-41.62863,44.69,7.1
750,000412,-71.4647,-27.18716,14.46,7.9
751,000412_2,-73.73742,-41.9819,39.36,7.3
752,000413,-73.36613,-40.96884,47.25,7.5
753,000413_2,-73.89332,-40.35901,27.56,7.1
754,000414,-70.96096,-27.28169,27.59,7.7
755,000414_2,-72.53359,-31.98327,6.92,7.2
756,000415,-72.3142,-35.69815,44.83,7.8
757,000415_2,-74.69056,-38.35121,5.76,7.0
758,000416,-70.64337,-22.41733,22.49,7.9
759,000416_2,-73.44247,-37.36613,27.29,7.0
760,000417,-71.43911,-28.02768,18.98,7.7
761,000417_2,-72.25598,-18.46735,8.38,7.1
762,000418,-71.38292,-27.58043,17.95,7.9
763,000418_2,-73.66422,-39.61836,33.12,7.1
764,000419,-71.15704,-24.81526,17.07,7.9
765,000420,-74.57747,-39.89064,12.12,7.8
766,000420_2,-73.55938,-41.51417,42.66,7.5
767,000421,-72.12451,-35.29634,43.72,7.9
768,000421_2,-73.40157,-34.9869,10.18,7.2
769,000422,-70.38589,-23.64053,33.36,7.8
770,000422_2,-73.83251,-42.87229,41.66,7.1
771,000423,-69.97522,-22.75614,44.63,7.9
772,000423_2,-71.22975,-25.08618,15.72,7.3
773,000424,-70.08835,-25.11738,51.82,7.7
774,000424_2,-71.63864,-30.7472,30.0,6.9
775,000425,-74.089,-40.75344,23.07,7.7
776,000425_2,-72.09557,-28.63972,7.76,7.1
777,000426,-75.16452,-40.90285,5.47,7.7
778,000426_2,-71.06899,-22.44626,11.92,7.4
779,000427,-71.4706,-27.9244,17.96,8.0
780,000427_2,-71.1368,-24.97208,17.95,7.3
781,000428,-72.09513,-32.81899,18.9,7.8
782,000428_2,-72.3893,-33.30445,13.34,7.0
783,000429,-74.80911,-39.93777,8.73,7.8
784,000429_2,-71.1413,-30.49289,51.67,6.8
785,000430,-73.05994,-38.50812,44.85,7.9
786,000430_2,-72.51568,-31.8233,7.12,7.0
787,000431,-71.52452,-33.95964,44.13,7.8
788,000431_2,-69.8213,-23.39533,51.83,7.3
789,000432,-74.62939,-42.5284,16.29,7.4
790,000432_2,-74.45041,-42.98833,21.56,7.2
791,000433,-74.03901,-39.27763,21.35,7.7
792,000433_2,-71.63889,-32.09671,32.5,7.0
793,000434,-71.26078,-33.43466,50.21,7.9
794,000434_2,-72.56583,-33.62403,11.68,7.1
795,000435,-72.13879,-32.70657,17.58,7.6
796,000435_2,-72.25752,-30.78243,12.1,7.1
797,000436,-71.77233,-35.05305,52.56,7.7
798,000436_2,-70.58632,-27.26972,43.21,7.4
799,000437_2,-69.94034,-22.1459,45.59,7.2
800,000438,-70.35157,-26.69899,50.04,7.9
801,000438_2,-71.52594,-29.37147,27.75,7.2
802,000439,-73.2832,-35.19342,14.36,7.6
803,000439_2,-70.12709,-25.55933,52.85,7.1
804,000440_2,-73.32618,-41.27238,50.18,7.1
805,000441,-73.56211,-37.3909,24.79,7.8
806,000441_2,-71.49047,-31.74141,38.28,7.6
807,000442,-69.91122,-21.43942,47.73,8.0
808,000442_2,-72.2299,-34.59107,28.29,7.2
809,000443,-69.93295,-20.4032,51.8,7.7
810,000443_2,-73.85865,-43.06326,41.44,7.0
811,000444,-71.77288,-27.59003,9.86,8.0
812,000444_2,-72.57062,-35.37887,30.99,7.1
813,000445_2,-70.47985,-26.56882,43.05,7.1
814,000446,-70.95685,-27.38118,28.44,8.0
815,000446_2,-72.31179,-35.58958,42.86,7.4
816,000447,-70.47985,-26.56882,43.05,7.9
817,000447_2,-70.79434,-19.6258,27.21,7.2
818,000448,-71.86194,-30.85362,22.5,7.6
819,000448_2,-72.69015,-33.22319,6.78,7.3
820,000449,-72.05658,-29.90903,14.8,7.7
821,000449_2,-71.67251,-29.57567,24.11,7.2
822,000450,-74.98144,-43.52345,12.54,7.9
823,000450_2,-72.3142,-35.69815,44.83,7.3
824,000451,-71.51632,-32.80102,37.68,7.8
825,000452,-73.76018,-38.86935,26.76,8.0
826,000452_2,-73.45662,-35.33342,12.38,6.9
827,000453,-73.73499,-43.58228,47.6,8.0
828,000453_2,-72.31944,-32.82913,13.4,7.4
829,000454,-73.90643,-43.24283,40.09,7.9
830,000454_2,-70.83436,-25.96743,26.42,7.2
831,000455,-70.92289,-21.59792,15.62,8.1
832,000455_2,-72.72315,-33.91151,11.17,7.0
833,000456,-71.83586,-34.48683,39.75,7.8
834,000456_2,-71.9396,-32.11515,22.5,7.1
835,000457,-73.77447,-40.21731,30.99,7.8
836,000457_2,-72.79145,-36.84913,43.12,7.0
837,000458,-73.38341,-40.27435,45.24,7.7
838,000458_2,-71.22767,-19.71383,15.6,6.8
839,000459,-73.14142,-37.07649,33.51,7.6
840,000459_2,-71.64826,-32.27059,32.29,7.5
841,000460,-71.20332,-32.90297,50.92,7.8
842,000461_2,-70.38589,-23.64053,33.36,7.0
843,000462,-73.2959,-34.6959,9.18,7.8
844,000462_2,-73.85865,-43.06326,41.44,7.1
845,000463,-70.12709,-25.55933,52.85,7.8
846,000464,-73.39547,-36.74945,25.74,7.9
847,000465,-74.01368,-37.37115,16.28,7.6
848,000465_2,-71.75105,-30.41447,24.93,7.0
849,000466_2,-72.40062,-33.47133,13.96,7.4
850,000467,-74.43825,-41.76162,18.24,7.7
851,000467_2,-70.93859,-19.69205,22.55,7.1
852,000468,-72.06935,-33.97174,25.4,7.7
853,000468_2,-71.57734,-28.27993,17.83,7.0
854,000469,-71.12164,-28.01139,27.88,7.7
855,000469_2,-72.17472,-30.95835,14.24,6.9
856,000470,-71.29312,-27.24046,18.18,7.8
857,000471,-73.51713,-39.46288,37.36,8.0
858,000471_2,-74.84846,-39.31697,6.21,7.1
859,000472,-72.79944,-36.75509,42.24,7.6
860,000473,-71.58944,-33.7929,39.67,7.6
861,000473_2,-74.61793,-43.40093,18.12,7.1
862,000474,-71.6574,-31.10753,30.18,7.7
863,000474_2,-74.11583,-43.49684,32.62,7.2
864,000475,-72.51494,-33.98417,15.55,7.9
865,000475_2,-73.83611,-37.33807,19.32,7.3
866,000476,-74.14891,-40.67399,21.46,7.9
867,000476_2,-71.11419,-29.50477,46.22,7.1
868,000477,-73.39937,-39.74896,43.18,7.6
869,000477_2,-72.28035,-30.16238,9.44,7.0
870,000478_2,-71.76468,-33.58296,31.34,7.3
871,000479,-71.11727,-25.75488,18.49,7.9
872,000479_2,-70.79616,-20.05328,23.29,7.0
873,000480,-70.25836,-26.44169,52.5,7.8
874,000480_2,-74.29976,-43.9188,26.74,7.2
875,000481,-71.92487,-18.46271,16.19,7.7
876,000481_2,-71.55564,-29.46156,27.3,7.2
877,000482_2,-73.40117,-37.68822,29.52,7.1
878,000483,-71.00801,-23.00815,15.09,7.8
879,000483_2,-73.36221,-39.97884,45.6,7.3
880,000484,-73.4512,-36.95141,25.4,7.7
881,000484_2,-74.60977,-40.15477,12.19,7.2
882,000485,-74.1108,-41.6883,25.87,7.8
883,000486_2,-71.46246,-28.93775,26.2,7.3
884,000487,-71.28149,-25.34616,14.61,7.7
885,000487_2,-74.25517,-38.93047,15.62,6.9
886,000488,-70.76908,-21.91732,19.07,7.8
887,000488_2,-75.0705,-40.50774,6.13,7.3
888,000489_2,-73.07465,-37.43319,36.94,7.1
889,000490,-69.85934,-23.71721,51.64,7.8
890,000491,-72.01696,-35.53421,52.57,7.7
891,000491_2,-71.63864,-30.7472,30.0,6.8
892,000492,-70.41285,-21.65474,28.65,7.9
893,000492_2,-74.52608,-42.53505,18.54,7.5
894,000493,-74.52463,-42.35258,18.06,7.9
895,000493_2,-73.73502,-42.47335,42.97,7.1
896,000494,-74.64811,-43.74846,18.06,8.0
897,000494_2,-72.53531,-36.94015,52.96,7.0
898,000495,-72.07868,-30.07691,14.59,7.8
899,000495_2,-74.01054,-39.72826,23.33,7.2
900,000496,-70.48777,-20.00387,33.38,7.8
901,000496_2,-73.92673,-40.49554,26.81,6.9
902,000497,-70.68823,-24.36716,27.57,7.7
903,000497_2,-71.35899,-33.92424,50.64,7.3
904,000498_2,-71.94113,-33.62602,26.02,7.2
905,000499,-75.02752,-42.78265,10.78,7.6
906,000499_2,-72.84537,-37.11844,42.72,7.1
907,000500,-72.46942,-34.88325,25.9,7.8
908,000500_2,-74.87458,-42.57728,12.55,7.2
909,000501,-70.25971,-24.41997,41.5,8.0
910,000501_2,-70.71503,-24.74201,28.42,7.3
911,000502,-73.79367,-40.95011,31.9,7.6
912,000502_2,-73.73742,-41.9819,39.36,7.4
913,000503,-73.96787,-40.92094,26.66,8.0
914,000503_2,-72.84052,-37.27922,43.72,7.0
915,000504,-73.37226,-41.06361,47.37,7.7
916,000504_2,-70.81585,-27.33431,33.47,7.2
917,000505,-73.07175,-39.03294,49.99,7.8
918,000505_2,-71.35964,-25.12114,11.44,7.3
919,000506,-73.84194,-36.17766,12.58,7.7
920,000506_2,-74.38344,-41.71323,19.34,7.3
921,000507,-71.24549,-31.48176,49.45,7.8
922,000507_2,-71.05121,-29.07823,44.41,7.1
923,000508,-72.24246,-33.29352,16.49,8.0
924,000509,-70.39778,-26.04626,43.81,7.9
925,000509_2,-70.81255,-28.8955,52.71,7.4
926,000510,-73.89332,-40.35901,27.56,7.7
927,000510_2,-71.11573,-21.86574,9.95,7.2
928,000511,-70.13256,-20.32694,44.07,8.1
929,000512,-71.42233,-33.3866,43.07,7.8
930,000512_2,-71.70042,-32.54307,30.5,7.2
931,000513,-71.50758,-30.10379,32.78,7.8
932,000513_2,-70.73252,-26.19054,30.47,7.0
933,000514,-70.50604,-20.60846,28.42,7.7
934,000515,-70.63182,-25.56232,33.27,8.0
935,000515_2,-70.77896,-25.62273,28.16,7.3
936,000516,-69.87021,-22.52684,48.39,7.7
937,000516_2,-74.40679,-37.22143,7.39,7.2
938,000517,-71.5369,-34.16703,46.49,7.7
939,000517_2,-71.22521,-32.03088,50.16,6.9
940,000518,-71.22024,-25.39092,16.35,7.8
941,000518_2,-74.72975,-43.09137,15.45,7.3
942,000519,-70.75988,-25.37903,28.66,7.6
943,000519_2,-74.02442,-38.09361,18.11,7.0
944,000520,-74.88663,-42.99524,12.99,7.7
945,000520_2,-74.63292,-39.01917,8.78,7.3
946,000521_2,-70.51748,-20.10074,31.48,7.1
947,000522,-73.96791,-37.74216,18.16,7.7
948,000522_2,-70.66029,-25.26027,31.81,7.0
949,000523,-71.12251,-21.35136,9.47,7.9
950,000523_2,-71.81996,-30.32466,22.43,7.0
951,000524,-71.93598,-31.92302,22.32,7.7
952,000524_2,-71.99054,-31.04993,19.02,7.1
953,000525,-73.30231,-36.79516,28.14,7.6
954,000526,-70.97754,-22.08553,14.38,7.9
955,000526_2,-70.98388,-21.65975,14.0,7.2
956,000527,-74.40649,-40.01481,15.18,7.8
957,000527_2,-73.90002,-38.66742,22.64,7.1
958,000528,-71.29408,-32.86538,46.94,7.8
959,000528_2,-71.15464,-23.21875,10.99,7.1
960,000529,-70.63617,-20.91952,23.11,7.9
961,000529_2,-71.1317,-19.73419,17.69,7.3
962,000530,-72.03929,-30.90416,17.57,7.7
963,000530_2,-71.63752,-32.79708,33.0,7.0
964,000531,-71.47312,-27.09198,13.65,7.8
965,000531_2,-71.25894,-24.06294,10.84,7.2
966,000532,-73.53158,-35.63164,13.66,7.8
967,000532_2,-74.30021,-37.49669,10.89,7.2
968,000533,-69.78,-21.3676,53.4,7.7
969,000533_2,-73.36825,-36.95416,27.25,7.1
970,000534,-70.33098,-22.31186,31.36,7.7
971,000534_2,-74.69789,-43.19472,16.18,7.0
972,000535,-72.32089,-33.155,14.24,7.8
973,000535_2,-71.06167,-27.25991,24.12,7.2
974,000536,-73.16115,-38.68529,43.02,7.8
975,000536_2,-70.80906,-22.61439,19.01,6.9
976,000537,-74.20491,-43.58921,29.64,7.6
977,000537_2,-73.92673,-40.49554,26.81,7.5
978,000538,-70.56332,-22.83282,25.57,7.8
979,000538_2,-74.64813,-39.6923,10.54,7.2
980,000539,-73.70997,-38.49672,26.2,7.7
981,000539_2,-72.49159,-33.16848,10.64,7.1
982,000540,-74.06295,-41.78015,27.63,7.7
983,000540_2,-71.1134,-19.82093,17.46,7.4
984,000541,-72.79604,-37.20378,44.89,7.7
985,000541_2,-72.85807,-35.01066,19.13,6.9
986,000542,-71.16633,-19.99753,14.72,7.6
987,000542_2,-70.86873,-23.29715,19.18,7.1
988,000543,-71.08969,-25.40103,19.25,7.7
989,000543_2,-74.32154,-43.57048,25.85,7.4
990,000544,-73.33167,-39.67769,45.54,7.9
991,000544_2,-73.41284,-41.81899,50.41,7.2
992,000545,-71.63752,-32.79708,33.0,7.9
993,000545_2,-75.10257,-40.76236,6.02,7.5
994,000546,-73.85203,-41.27228,31.39,7.9
995,000547,-71.31288,-30.97398,45.24,7.8
996,000547_2,-73.51421,-39.28948,36.29,7.2
997,000548,-72.48691,-34.36043,19.25,7.8
998,000548_2,-71.32246,-28.56689,27.01,6.9
999,000549,-70.48777,-20.00387,33.38,7.7
1000,000549_2,-73.80932,-41.10436,31.98,7.1
1001,000550,-74.42479,-41.9411,19.18,7.7
1002,000550_2,-71.02359,-29.52969,50.66,7.1
1003,000551,-70.87894,-23.13028,18.51,7.9
1004,000552,-70.99943,-19.63478,21.52,7.7
1005,000552_2,-72.31264,-33.24083,14.73,7.2
1006,000553,-71.29312,-27.24046,18.18,7.9
1007,000553_2,-71.60618,-30.23414,29.48,7.1
1008,000554,-75.00109,-39.98454,6.04,7.5
1009,000554_2,-71.88081,-33.94542,30.84,7.0
1010,000555,-70.2987,-21.21037,33.15,7.8
1011,000555_2,-71.95175,-32.94687,22.99,7.1
1012,000556,-71.92399,-31.58466,22.04,8.0
1013,000556_2,-74.34277,-39.43474,15.12,7.4
1014,000557,-74.70104,-40.69368,11.58,7.5
1015,000557_2,-74.09033,-38.89754,19.07,7.1
1016,000558,-74.55947,-42.50273,17.56,7.8
1017,000558_2,-74.30146,-41.75037,21.42,7.0
1018,000559,-74.52527,-37.73283,6.83,8.0
1019,000559_2,-70.84649,-20.76605,18.24,7.3
1020,000560,-72.23724,-29.63019,8.86,7.5
1021,000560_2,-73.62185,-36.20265,17.48,7.3
1022,000561,-70.79641,-20.32177,21.41,7.7
1023,000561_2,-70.96881,-29.20917,49.77,7.2
1024,000562,-73.73183,-41.56624,36.84,7.7
1025,000562_2,-72.77176,-35.8185,32.75,7.0
1026,000563,-73.43763,-34.76827,7.43,7.8
1027,000563_2,-71.65117,-30.92746,30.0,7.3
1028,000564,-74.79691,-39.15544,6.43,7.7
1029,000564_2,-71.62648,-18.91007,15.75,7.2
1030,000565,-70.11259,-20.51186,43.51,7.7
1031,000565_2,-70.66344,-25.33715,31.83,7.1
1032,000566,-74.15042,-38.96155,17.89,7.7
1033,000566_2,-71.76446,-30.58798,25.0,7.2
1034,000567,-74.40271,-40.84352,16.38,7.7
1035,000567_2,-70.24644,-20.43481,38.76,7.2
1036,000568,-71.16879,-32.9945,52.57,7.7
1037,000568_2,-71.50704,-26.05327,8.8,7.2
1038,000569,-73.70196,-35.30941,6.62,7.7
1039,000569_2,-72.11327,-30.45011,14.53,7.3
1040,000570,-71.56363,-27.44639,13.64,7.9
1041,000570_2,-72.66702,-36.27419,42.19,7.1
1042,000571,-74.26825,-38.29656,13.92,7.9
1043,000571_2,-71.14199,-24.72593,17.23,7.2
1044,000573,-73.65273,-36.35323,18.09,7.5
1045,000573_2,-74.0884,-36.11399,6.33,7.5
1046,000574_2,-69.8213,-23.39533,51.83,7.2
1047,000575,-72.10009,-30.25769,14.38,7.7
1048,000575_2,-73.37023,-40.44445,45.97,7.2
1049,000576,-69.78006,-23.14033,52.64,7.6
1050,000576_2,-72.09398,-29.53303,12.39,7.3
1051,000577,-72.097,-33.77641,22.83,7.7
1052,000577_2,-73.85098,-42.50137,38.8,7.1
1053,000578,-70.9905,-28.48837,38.8,7.8
1054,000579,-70.37721,-24.57776,38.43,7.5
1055,000579_2,-72.04398,-34.53337,33.18,7.1
1056,000580,-71.69485,-34.88566,52.46,7.7
1057,000580_2,-73.60456,-39.00758,31.69,7.0
1058,000581,-74.63898,-42.708,16.42,7.9
1059,000581_2,-72.41774,-35.78002,42.8,7.2
1060,000582,-74.56276,-42.71399,18.09,7.9
1061,000582_2,-72.20808,-35.52403,45.21,7.0
1062,000583,-73.19409,-39.00048,45.02,7.6
1063,000583_2,-74.43685,-39.18173,12.74,7.4
1064,000584,-74.01219,-42.14754,31.09,7.6
1065,000584_2,-73.41972,-35.60157,15.76,7.2
1066,000585,-71.76194,-28.84317,17.43,7.9
1067,000586_2,-70.98388,-21.65975,14.0,6.9
1068,000587,-73.04537,-38.30088,43.5,7.7
1069,000587_2,-74.54155,-41.32506,15.19,7.3
1070,000588,-74.15152,-36.79668,10.93,7.8
1071,000588_2,-70.78003,-24.8144,26.78,7.2
